,index,url,标题,地址,优势1,优势2,优势3,总价,户型,建筑面积,单价,总楼层,ID,小区,有无电梯,住宅类别,建筑结构,建筑类别,挂牌时间,参考均价,同比去年,环比上月,挂牌房源,物业类型,物业费用,建筑年代,绿  化  率,容  积  率,人车分流,总楼栋数,总  户  数,产权年限,卧室,客厅,卫生间,区域_北塘区,区域_南长区,区域_崇安区,区域_惠山区,区域_新区,区域_新吴区,区域_梁溪区,区域_江阴市,区域_滨湖区,区域_经开区,区域_锡山区,楼层层次_中层,楼层层次_低层,楼层层次_底层,楼层层次_顶层,楼层层次_高层,装修_暂无,装修_毛坯,装修_简装修,装修_精装修,装修_豪华装修,朝向_东,朝向_东北,朝向_东南,朝向_北,朝向_南,朝向_南北,朝向_西,朝向_西北,朝向_西南,产权性质_个人产权,产权性质_商品房,产权性质_经济适用房,建筑类型_塔楼,建筑类型_板塔结合,建筑类型_板楼
511,511,https://wuxi.esf.fang.com/chushou/3_172842771.htm,"新上!全天采光无遮挡(带中央空调,户型好)可随时看房",河埒-青祁路和梁溪路交叉西南角(河埒中心商务区),满五,优质教育,距2号线河埒口站约671米,275.0,3室2厅2卫,132,20761,33.0,172842771,无锡滨湖万达广场,0,普通住宅,平层,板楼,19517.0,22312.0,↓3.4%,↓2.91%,64 套在售二手房,住宅,1.95,2010,35,2.99,0,18,3574.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
512,512,https://wuxi.esf.fang.com/chushou/21_121854445.htm,双河新村 2室1厅,盛岸路-石门路与江海路交汇处,[],优质教育,[],68.0,2室1厅1卫,65,10420,7.0,121854445,双河二村,0,,,,19314.0,10982.0,↑0.49%,↓0.55%,1 套在售二手房,住宅,0.4,1990,20,2.0,0,31,1538.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
513,513,https://wuxi.esf.fang.com/chushou/3_172881248.htm,"玉兰公馆,40万精装修全留,好楼层,价格可谈,诚心出售",惠山新城-张村路50号,满二,[],[],235.0,3室2厅2卫,111,21171,32.0,172881248,融创玉兰公馆,0,普通住宅,平层,板楼,19557.0,20203.0,↓11.2%,↓1.13%,52 套在售二手房,住宅,1.85,2018,30,2.4,0,22,2173.0,70,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
514,514,https://wuxi.esf.fang.com/chushou/21_124007599.htm,黄巷新村 2室1厅,黄巷-凤翔路段(黄巷菜场对面),满二,优质教育,距3号线吴桥站约1123米,115.0,2室1厅1卫,89,12835,6.0,124007599,黄巷新村,0,,,,19401.0,13151.0,↓2.73%,↑2.66%,1 套在售二手房,住宅,0.6,2000,30,1.8,0,33,1241.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
515,515,https://wuxi.esf.fang.com/chushou/21_127283555.htm,世茂际广场 3室2厅,民丰-锡惠路通江大道交叉口(中央枢纽),满二,距1号线无锡火车站约400米,[],200.0,3室2厅1卫,104,19231,46.0,127283555,世茂国际广场,0,,,,19486.0,17004.0,↓8.25%,↓1.31%,3 套在售二手房,住宅,2.0,2015,30,4.32,0,8,1265.0,70,3.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
516,516,https://wuxi.esf.fang.com/chushou/3_172847513.htm,连元街 睦亲坊巷 一楼带院子 诚心出售 价格好谈,市中心-健康路和亲坊巷交叉口,满二,距1号线三阳广场站约486米,[],210.0,2室1厅1卫,64,32397,7.0,172847513,睦亲坊巷,0,普通住宅,平层,板楼,19520.0,33170.0,↓25.91%,↓2.28%,1 套在售二手房,住宅,1.7,1999,20,1.5,0,6,261.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
517,517,https://wuxi.esf.fang.com/chushou/3_172858366.htm,"满五(精装40万,家具全送)配套齐全,看房方便",荣巷-梁溪路800-1号,满五,优质教育,距2号线小桃源站约521米,305.0,3室2厅2卫,134,22665,11.0,172858366,山语银城,0,普通住宅,平层,板楼,19533.0,23180.0,↑1.68%,↑0.02%,47 套在售二手房,住宅,1.75,2010,46,1.4,0,47,1823.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
518,518,https://wuxi.esf.fang.com/chushou/21_121900329.htm,东方瑞景 1室1厅,广瑞路-广勤路455号,满二,优质教育,距3号线广瑞站约760米,53.0,1室1厅1卫,43,12249,5.0,121900329,东方瑞景苑,0,,,,19315.0,15779.0,↓0.47%,↓0.22%,1 套在售二手房,住宅,1.2,2008,35,1.9,0,17,731.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
519,519,https://wuxi.esf.fang.com/chushou/21_124963992.htm,惠龙新村 新出 低楼段精装单间 南北通透,山北-盛岸路易初莲花超市后,[],优质教育,距3号线石门路站约345米,55.0,1室1厅1卫,44,12415,6.0,124963992,惠龙新村,0,,,,19428.0,11065.0,↓3.76%,↓0.61%,,住宅,0.2,1992,30,1.2,0,120,4776.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
520,520,https://wuxi.esf.fang.com/chushou/21_126285821.htm,阳光100际新城北区(527-563) 2室2厅,西漳-凤翔路西、北环、锡澄运河东,满五,优质教育,[],112.0,2室2厅1卫,87,12800,33.0,126285821,阳光100国际新城,0,,,,19461.0,13028.0,↓9.71%,↓0.59%,1 套在售二手房,住宅,1.1,2012,55,1.8,0,53,7970.0,70,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
521,521,https://wuxi.esf.fang.com/chushou/3_172890676.htm,有车位!Shou付30万到手!近地铁和新体 送10平方储藏室,体育中心-建筑路1222号,满五,优质教育,[],185.0,3室2厅2卫,125,14708,6.0,172890676,奥林花园,1,普通住宅,平层,板楼,19568.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
522,522,https://wuxi.esf.fang.com/chushou/21_121929391.htm,五河新村 2室1厅,黄巷-五河新村,满五,优质教育,[],75.0,2室1厅1卫,71,10563,7.0,121929391,五河新村,0,,,,19316.0,11174.0,↓3.69%,暂无资料,17 套在售二手房,住宅,0.05,1995,30,2.0,0,146,5940.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
523,523,https://wuxi.esf.fang.com/chushou/3_172881105.htm,满五!蓝庭国际二期!精装2房!采光好!房型好!,体育中心-建筑路657号,满五,优质教育,[],192.0,2室2厅1卫,84,22615,16.0,172881105,蓝庭国际,0,普通住宅,平层,板楼,19557.0,22093.0,↓2.78%,↑0.47%,20 套在售二手房,住宅,2.0,2016,42,2.5,0,8,813.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
524,524,https://wuxi.esf.fang.com/chushou/3_172903297.htm,只需2万即可安家(月供以租养贷)找我还有68折准现房即买即住,坊前-新区金城东路288号,满二,[],[],42.0,2室2厅1卫,55,7503,20.0,172903297,五洲国际工业博览城,1,普通住宅,平层,板楼,19574.0,9961.0,↓7.55%,↓1.79%,2 套在售二手房,住宅,1.8,2010,45,1.7,0,11,3149.0,70,2.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
525,525,https://wuxi.esf.fang.com/chushou/21_121680372.htm,宁海里小区(一期) 2室1厅,学前东路-学前东路和江海高架交汇处华东商贸城旁,满五,优质教育,距3号线东风站约529米,125.0,2室1厅1卫,93,13398,6.0,121680372,宁海里,0,,,,19309.0,12105.0,↓6.01%,↑0.3%,4 套在售二手房,住宅,0.1,1994,30,2.0,0,61,2744.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
526,526,https://wuxi.esf.fang.com/chushou/21_124240671.htm,宁海里二期(201-306) 2室1厅,学前东路-学前东路和江海高架交汇处华东商贸城旁,满五,优质教育,距3号线东风站约529米,92.0,2室1厅1卫,71,12925,8.0,124240671,宁海里,0,,,,19409.0,12105.0,↓6.01%,↑0.3%,4 套在售二手房,住宅,0.1,1994,30,2.0,0,61,2744.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
527,527,https://wuxi.esf.fang.com/chushou/21_127345234.htm,江阴巷 2室2厅,江尖公园-中山路与北大门的交界处,满五,优质教育,距3号线北栅口站约354米,150.0,2室2厅1卫,77,19312,7.0,127345234,江阴巷,0,,,,19487.0,19593.0,↓12.31%,↓3.02%,,住宅,0.55,2000,20,2.0,0,20,431.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
528,528,https://wuxi.esf.fang.com/chushou/3_172848300.htm,复试两层(送两个大露台 价格好谈)新上 可配合看房,河埒-梁清路和蠡溪路交叉口往西500米,满五,优质教育,距2号线河埒口站约731米,290.0,4室2厅2卫,155,18710,6.0,172848300,金色江南,0,普通住宅,平层,板楼,19520.0,19037.0,↑0.04%,↓0.35%,25 套在售二手房,住宅,1.2,2008,70,1.19,0,18,789.0,70,4.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
529,529,https://wuxi.esf.fang.com/chushou/3_172850285.htm,"(精装修20万,浪漫清新气息)诚心出售",惠山新城-政和大道与锡澄路交汇处,满五,[],[],180.0,3室2厅1卫,95,18876,17.0,172850285,华润橡树湾万象公馆,0,普通住宅,平层,板楼,19523.0,17684.0,↓10.01%,↓1.11%,39 套在售二手房,住宅,4.2,2016,35,2.6,0,26,2143.0,70,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
530,530,https://wuxi.esf.fang.com/chushou/21_121853068.htm,长江际花园一期 4房 全明户型 另送家电,长江路-长江北路15号,满五,优质教育,距3号线新光路站约274米,280.0,4室2厅2卫,143,19580,6.0,121853068,长江国际花园,0,,,,19314.0,17140.0,↓20.23%,↓5.61%,8 套在售二手房,住宅,2.5,2006,52,1.6,0,59,1318.0,70,4.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
531,531,https://wuxi.esf.fang.com/chushou/21_125567800.htm,二房 次顶楼 东河花园,人民路-学前街与崇宁路交界处(苏宁广场附近),满五,优质教育,距1号线南禅寺站约519米,179.0,2室1厅1卫,66,27011,7.0,125567800,留芳声巷,0,,,,19441.0,27131.0,↓19.36%,↓1.08%,1 套在售二手房,住宅,1.0,2000,30,2.0,0,23,1326.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
532,532,https://wuxi.esf.fang.com/chushou/3_172903132.htm,3号线(通燃气)只需2万租房不如买房(即买即住)可公积金,坊前-纺城大道288号,满二,距2号线九里河公园站约665米,[],38.0,1室2厅1卫,57,6608,33.0,172903132,万商美寓,1,普通住宅,平层,板楼,19574.0,9109.0,↑6.59%,↓2%,4 套在售二手房,住宅,1.95,2012,34,4.18,0,8,4421.0,40,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
533,533,https://wuxi.esf.fang.com/chushou/3_172903292.htm,只需2万即可安家(告别租房)68折准现房即买即住车接车送,坊前-太湖东大道1888号,满二,距2号线庄桥站约451米,[],35.0,1室1厅1卫,44,7892,22.0,172903292,中邦·欢乐颂,1,普通住宅,平层,板楼,19574.0,10356.0,↑0.45%,↑6.15%,,住宅,4.5,2017,20,6.0,0,10,3371.0,40,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
534,534,https://wuxi.esf.fang.com/chushou/21_127700837.htm,民丰地铁口精装2房,民丰-民丰路72号,满二,优质教育,距1号线民丰站约479米,110.0,2室2厅1卫,95,11494,28.0,127700837,民丰苑,0,,,,19501.0,14019.0,↓5.13%,↓0.68%,7 套在售二手房,住宅,1.0,1997,15,3.0,0,16,1233.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
535,535,https://wuxi.esf.fang.com/chushou/21_122558397.htm,绿地天空树 3室2厅,蠡湖新城区-蠡湖大道与具区路交汇处(华莱坞南侧),满二,距1号线雪浪站约218米,[],270.0,3室2厅2卫,107,25234,33.0,122558397,绿地天空树,0,,,,19333.0,26043.0,↑0.37%,暂无资料,20 套在售二手房,住宅,3.4,2019,36,2.05,0,33,2097.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
536,536,https://wuxi.esf.fang.com/chushou/21_128773013.htm,天一城 6室2厅,西漳-西漳天一新街1号,满五,[],[],350.0,6室2厅3卫,221,15837,11.0,128773013,天一城,0,,,,19539.0,14667.0,↓6.54%,↓0.09%,,住宅,1.4,2005,70,1.75,0,22,1352.0,70,6.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
537,537,https://wuxi.esf.fang.com/chushou/21_121679264.htm,美的国宾府 经典3房 东边户 全明 精装修!,西漳-天丰路南侧、惠山大道西北侧,[],距1号线天一站约652米,[],330.0,3室2厅2卫,121,27107,7.0,121679264,美的国宾府,0,,,,19309.0,21139.0,↓2.35%,↓3.63%,13 套在售二手房,住宅,2.5,2020,30,2.0,0,15,869.0,70,3.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
538,538,https://wuxi.esf.fang.com/chushou/3_172842932.htm,边套采光好(定金交房随时看)万达广场双地铁口,河埒-梁清路与蠡溪路交界处东南角,满五,优质教育,距2号线河埒口站约711米,120.0,2室2厅1卫,72,16667,20.0,172842932,阳光嘉园,0,普通住宅,平层,板楼,19517.0,22007.0,↑6.95%,↑0.29%,30 套在售二手房,住宅,1.95,2010,45,1.9,0,7,1016.0,70,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
539,539,https://wuxi.esf.fang.com/chushou/3_172881333.htm,捡漏了 (凤凰楼层)地铁口 本部对面 大阳台 拎包入住,惠山新城-惠山大道1528、1550号,满五,优质教育,距1号线锡北运河站约343米,152.0,2室1厅1卫,81,18765,24.0,172881333,绿地波士顿公馆,0,普通住宅,平层,板楼,19557.0,19387.0,↓15.93%,↓1.83%,127 套在售二手房,住宅,1.7,2015,35,0.99,0,137,6232.0,70,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
540,540,https://wuxi.esf.fang.com/chushou/21_121686023.htm,塔影一村 1室1厅,上马墩-振奋路38号,满二,优质教育,距2号线上马墩站约435米,55.0,1室1厅1卫,47,11702,6.0,121686023,塔影一村,0,,,,19309.0,12551.0,↑0.85%,↓0.31%,2 套出租房源,住宅,1.0,1988,30,1.5,0,40,1315.0,70,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
541,541,https://wuxi.esf.fang.com/chushou/21_129579382.htm,槐古二村2室1厅 正南 精装修 楼层好 满5年,学前街-槐古路21号,满五,优质教育,距1号线南禅寺站约580米,145.0,2室1厅1卫,68,21033,7.0,129579382,槐古二村,0,,,,19570.0,19178.0,↓8.5%,↓1.51%,1 套在售二手房,住宅,0.8,1988,30,2.0,0,44,1844.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
542,542,https://wuxi.esf.fang.com/chushou/21_124596766.htm,"精装修2房,空调,地暖,目前自住,装修蛮好的,里面东西比较多",江尖公园-青石路518号,满五,优质教育,距3号线吴桥站约368米,200.0,2室2厅1卫,105,19048,34.0,124596766,金太湖国际城,0,,,,19420.0,18672.0,↓5.8%,↓4.63%,2 套在售二手房,住宅,1.8,2012,25,3.0,0,7,1827.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
543,543,https://wuxi.esf.fang.com/chushou/3_172831136.htm,一口价 170 W 华润江南府 精装带空调 所见即所得,锡沪路-东安路与云竹路交汇处,满二,距2号线云林站约493米,[],180.0,3室2厅2卫,108,16625,34.0,172831136,华润江南府,1,普通住宅,平层,板楼,19505.0,18932.0,↓6.49%,↓0.61%,31 套在售二手房,住宅,3.2,2019,30,2.5,0,127,3512.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
544,544,https://wuxi.esf.fang.com/chushou/21_123533702.htm,绿塔新村 2室1厅,东门-绿塔路88号,满二,优质教育,距2号线东林广场站约386米,120.0,2室1厅1卫,59,20291,7.0,123533702,绿塔新村,0,,,,19375.0,21806.0,↓11.32%,↓2.51%,,住宅,1.7,1985,15,1.5,0,14,577.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
545,545,https://wuxi.esf.fang.com/chushou/3_172879263.htm,三开间朝南! 中间楼层 装修保养好 出门地铁 业主置换价格好,体育中心-建筑路1222号,满五,优质教育,[],208.0,3室2厅2卫,126,16482,6.0,172879263,奥林花园,0,普通住宅,平层,板楼,19555.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
546,546,https://wuxi.esf.fang.com/chushou/21_121719618.htm,锡山新村 3室2厅,五爱路-健康路和解放南路之间(五爱路国美电器后面),满五,优质教育,距2号线梁溪大桥站约416米,179.0,3室2厅2卫,115,15452,9.0,121719618,锡山新村,0,,,,19310.0,14891.0,↓5.36%,↓2.44%,,住宅,0.2,2000,30,2.0,0,29,1205.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
547,547,https://wuxi.esf.fang.com/chushou/3_172672186.htm,"融侨悦府,婚装小三房,次新小区,房东诚心急售,出行方便",广益-江海路西侧广益路北侧,满二,距3号线广瑞站约1040米,[],216.0,2室2厅1卫,96,22305,23.0,172672186,融侨·悦府,1,普通住宅,平层,板楼,19521.0,23863.0,↓7.1%,↓0.32%,15 套在售二手房,住宅,2.8,2019,30,2.0,0,22,1028.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
548,548,https://wuxi.esf.fang.com/chushou/21_129286655.htm,东亭毛湾家园精装三房房东诚心出售,广益-无锡市崇安区毛湾家园,满二,[],[],118.0,3室2厅1卫,88,13409,32.0,129286655,毛湾家园,0,,,,19560.0,12452.0,↓7.89%,↓1.23%,4 套在售二手房,住宅,0.6,2010,5,2.0,0,3,182.0,70,3.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
549,549,https://wuxi.esf.fang.com/chushou/21_127371566.htm,五星家园 3室2厅精装出售豪华装修,清扬版块-金城路与清扬路交接处西南侧,满二,优质教育,距1号线人民医院站约531米,200.0,3室2厅2卫,136,14643,11.0,127371566,五星家园,0,,,,19488.0,14158.0,↓5.73%,↓1.01%,18 套在售二手房,住宅,0.3,2000,30,2.0,0,174,8733.0,70,3.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
550,550,https://wuxi.esf.fang.com/chushou/21_121851809.htm,世茂际广场 2室1厅,民丰-锡惠路通江大道交叉口(中央枢纽),满二,距1号线无锡火车站约400米,[],150.0,2室1厅1卫,89,16854,46.0,121851809,世茂国际广场,0,,,,19314.0,17004.0,↓8.25%,↓1.31%,3 套在售二手房,住宅,2.0,2015,30,4.32,0,8,1265.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
551,551,https://wuxi.esf.fang.com/chushou/21_121852718.htm,宁海里二期(201-306) 2室2厅,学前东路-学前东路和江海高架交汇处华东商贸城旁,满五,优质教育,距3号线东风站约529米,99.0,2室2厅1卫,72,13748,7.0,121852718,宁海里,0,,,,19314.0,12105.0,↓6.01%,↑0.3%,4 套在售二手房,住宅,0.1,1994,30,2.0,0,61,2744.0,70,2.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
552,552,https://wuxi.esf.fang.com/chushou/21_128154004.htm,蓉湖山水(奕盛花园) 3室2厅,山北-盛岸路258号,[],优质教育,距3号线盛岸站约714米,240.0,3室2厅2卫,139,17167,30.0,128154004,蓉湖山水,0,,,,19513.0,18183.0,↓2.63%,↑1.37%,2 套在售二手房,住宅,1.2,2011,41,1.8,0,84,2655.0,70,3.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
553,553,https://wuxi.esf.fang.com/chushou/3_172881061.htm,"临湖精装三居,户型方正通透,公园、万象城,湖景佳",蠡湖新城区-金城西路与湖滨路交叉口东北侧,满五,[],[],268.0,3室2厅2卫,116,22963,18.0,172881061,山水湖滨花园二期,0,普通住宅,平层,板楼,19557.0,24357.0,↓4.05%,↑1.93%,25 套在售二手房,住宅,2.0,2012,52,1.69,0,13,1337.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
554,554,https://wuxi.esf.fang.com/chushou/21_121685381.htm,"西水东4居室,观景房,落地大飘窗,采光视野一流",五爱路-振新路与学前路交汇处(无锡市城市规划馆对面),满五,优质教育,距2号线梁溪大桥站约892米,550.0,4室2厅3卫,181,30387,32.0,121685381,绿地西水东,0,,,,19309.0,30117.0,↑1.36%,↓0.53%,30 套在售二手房,住宅,2.2,2016,30,2.5,0,32,2339.0,70,4.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
555,555,https://wuxi.esf.fang.com/chushou/21_124296167.htm,"装修40万,带一个大产权车位,可以停2辆车,随时看房,家具家电全留",民丰-锡惠路通江大道交叉口(中央枢纽),满五,距1号线无锡火车站约400米,[],250.0,4室2厅2卫,132,18939,46.0,124296167,世茂国际广场,0,,,,19411.0,17004.0,↓8.25%,↓1.31%,3 套在售二手房,住宅,2.0,2015,30,4.32,0,8,1265.0,70,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
556,556,https://wuxi.esf.fang.com/chushou/3_172844740.htm,三开间朝南 装修保养好!采光刺眼 出门地铁和新体,体育中心-建筑路1222号,满五,优质教育,[],245.0,3室2厅2卫,138,17684,18.0,172844740,奥林花园,0,普通住宅,平层,板楼,19517.0,18421.0,↓2.45%,↓0.15%,65 套在售二手房,住宅,1.6,2011,41,1.8,0,44,2932.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
557,557,https://wuxi.esf.fang.com/chushou/3_172846098.htm,"满五(精装40万,家具全送,育红可用)看房方便",河埒-梁清路和蠡溪路交叉口往西500米,满五,优质教育,距2号线河埒口站约731米,258.0,3室2厅2卫,131,19695,11.0,172846098,金色江南,0,普通住宅,平层,板楼,19518.0,19037.0,↑0.04%,↓0.35%,25 套在售二手房,住宅,1.2,2008,70,1.19,0,18,789.0,70,3.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
558,558,https://wuxi.esf.fang.com/chushou/21_121685925.htm,红星苑二期 精装 2室1厅 设施全留 急卖,中桥-建筑东路76号,满二,优质教育,[],88.0,2室1厅1卫,61,14400,7.0,121685925,红星苑,0,,,,19309.0,12842.0,↓3.8%,↓0.38%,2 套在售二手房,住宅,0.5,2000,42,2.0,0,36,1563.0,70,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
559,559,https://wuxi.esf.fang.com/chushou/21_127399808.htm,"好房,不满2年,包税。",长江路-长江北路180号,满二,距3号线叙丰站约304米,[],300.0,4室2厅2卫,125,23943,18.0,127399808,保利中央公园,0,,,,19489.0,21131.0,↓9.83%,↓2.67%,23 套在售二手房,住宅,2.2,2016,40,2.5,0,21,2169.0,70,4.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
